"id","gender","partyAffiliation","partyMix","householdHead","householdRank","income","homeOwner","mailOrder","compOwner","educationLevel","donateReligion","donatePolitics","donateArts","donateAnimals","donateChild","donateHealth","donatePoverty","donateEnvironment","fec_01_02","fec_99_00","fec_97_98","fec_95_96","fec_93_94","fec_03_04","fec_05_06","dontPhone","ageD","cnt","gen90","pri90","oth90","gen91","pri91","oth91","gen92","ppp92","oth92","gen93","pri93","oth93","gen94","pri94","oth94","gen95","pri95","oth95","gen96","ppp96","oth96","gen97","pri97","oth97","gen98","pri98","oth98","gen99","pri99","oth99","gen00","ppp00","oth00","gen01","pri01","oth01","gen02","pri02","oth02","pri03","gen03","oth03","ppp04","oth04","gen04","cntEligible","percentAttended","ageY","pProb","pNodes","ageC","incC","eduC","pSegs"
"4751","F","U","noneRorD","M","2","F","B","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",15411,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,0,42.1618516086671,0.523297508878736,15,"(36.7,45.8]","> 75k","secondary","13"
"4752","M","U","noneR","H","1","D","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",15883,19,"1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1",19,0.431818181818182,43.4531626176406,0.90832135770051,14,"(36.7,45.8]","35k-75k","secondary","12"
"4753","M","U","noneRorD","H","1","D","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",8398,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,22.9754869774568,0.176282071880833,14,"(19.2,36.7]","35k-75k","primary","12"
"4754","M","U","noneRorD","H","1","C","A","1","0","C","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Y",17025,8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","1",8,0.181818181818182,46.5774786605384,0.912207292771359,14,"(45.8,54.2]","< 35k","secondary","12"
"4755","M","U","noneR","M","3+","F","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",8927,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,24.4227402057343,0.393390427225141,12,"(19.2,36.7]","> 75k","secondary","10"
"4756","M","D","unknown","H","1","B","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",17990,20,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","1","1","0","1","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0",20,0.454545454545455,49.2175530750711,2.90070146547075e-12,4,"(45.8,54.2]","< 35k","primary","2"
"4757","M","U","noneRorD","H","1","D","A","1","1","D","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N",14349,10,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","0","1",10,0.227272727272727,39.2564018384767,0.987888385570567,14,"(36.7,45.8]","35k-75k","secondary","12"
"4758","F","U","noneD","H","1","E","D","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",12738,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1",2,0.0454545454545455,34.8489822718319,0.938379397708531,14,"(19.2,36.7]","35k-75k","secondary","12"
"4759","F","R","unknown","M","2","E","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",24131,11,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0","1","1","0","0","1","1","0","1","0","0",11,0.647058823529412,66.0182753337711,2.90070146547068e-12,4,"(54.2,108]","35k-75k","secondary","2"
"4760","F","D","noneR","H","1","E","A","1","1","B","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","Y",13458,14,"1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1",11,0.289473684210526,36.8187787261983,0.702594614678672,14,"(36.7,45.8]","35k-75k","primary","12"
"4761","F","U","unknown","H","1","B","B","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",17903,13,"1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",13,0.295454545454545,48.9795360035019,2.90070146547139e-12,4,"(45.8,54.2]","< 35k","primary","2"
"4762","F","U","noneRorD","H","1","B","D","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",17368,5,"0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,0.0689655172413793,47.5158678047713,0.360710349530318,14,"(45.8,54.2]","< 35k","secondary","12"
"4763","F","U","unknown","H","1","H","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",13893,15,"0","0","0","0","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0",9,0.346153846153846,38.0088640840447,2.90070146547082e-12,4,"(36.7,45.8]","> 75k","postsec","2"
"4764","M","U","noneRorD","M","2","D","A","1","1","D","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","N",16020,18,"1","1","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","1","0","0","1",18,0.409090909090909,43.827971109652,0.985203240850557,15,"(36.7,45.8]","35k-75k","secondary","13"
"4765","M","D","allD","M","2","E","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",16017,23,"0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","0","1","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0",23,0.522727272727273,43.8197636244255,0.645768605932336,10,"(36.7,45.8]","35k-75k","secondary","8"
"4766","M","U","noneRorD","H","1","E","A","1","1","B","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","N",20234,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,55.356752024513,0.368834749650087,14,"(54.2,108]","35k-75k","primary","12"
"4767","M","D","allD","H","1","C","A","1","1","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",16763,17,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","1",17,0.386363636363636,45.8606916174218,0.817654321042276,8,"(45.8,54.2]","< 35k","postsec","6"
"4768","F","U","unknown","M","2","D","A","1","1","D","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","N",16039,14,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","1","1","0","0","1","0","0","1","0","1","1","0","1","1","0","0","0","1","0","0","0","0",14,0.368421052631579,43.87995184942,2.90070146547085e-12,4,"(36.7,45.8]","35k-75k","secondary","2"
"4769","F","U","unknown","H","1","D","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",8011,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",0,0,21.9167213832348,2.9007014654696e-12,3,"(19.2,36.7]","35k-75k","secondary","2"
"4770","M","U","noneRorD","H","1","E","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",10793,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,29.5277960166338,0.2395075983309,14,"(19.2,36.7]","35k-75k","secondary","12"
"4771","M","U","noneR","M","2","B","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",26096,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1",4,0.0909090909090909,71.394178157146,0.741005452102099,15,"(54.2,108]","< 35k","primary","13"
"4772","M","R","allR","H","1","D","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",29472,25,"1","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","1","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","1","1","0","0",20,0.625,80.6303348653972,0.752969095129382,10,"(54.2,108]","35k-75k","secondary","8"
"4773","M","U","noneRorD","M","2","G","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",15824,5,"0","0","0","1","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,0.03125,43.2917487415189,0.526942098291823,15,"(36.7,45.8]","> 75k","secondary","13"
"4774","F","D","noneR","M","2","F","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",19099,20,"1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","1","1","0","1","0","0","1","0","0","1","0","0","1","1","0","1","1","1","1","0","0","1","0","0","1","0","1",20,0.454545454545455,52.2515867804771,0.984336530614216,15,"(45.8,54.2]","> 75k","secondary","13"
"4775","M","U","unknown","H","1","I","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",22136,18,"0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","0","1","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","1","1","0","1","1","0","0","1","0","0","0","0",18,0.409090909090909,60.5602976581309,2.9007014654708e-12,4,"(54.2,108]","> 75k","secondary","2"
"4776","M","R","allR","H","1","E","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",14117,16,"1","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","1","0","1",7,0.304347826086957,38.6216896476253,0.948939284360698,9,"(36.7,45.8]","35k-75k","secondary","7"
"4777","F","R","unknown","H","1","E","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",11857,9,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","0","0",8,0.571428571428571,32.4387174436419,2.90070146547072e-12,4,"(19.2,36.7]","35k-75k","secondary","2"
"4778","M","U","noneRorD","M","2","F","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18083,16,"0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","1","1","0","1","1","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","1","0","1","0","1",16,0.363636363636364,49.4719851170935,0.996837961731603,15,"(45.8,54.2]","> 75k","secondary","13"
"4779","F","U","unknown","M","2","D","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",20930,17,"1","1","0","0","0","1","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","0","0","0","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0",17,0.386363636363636,57.2608885970672,2.90070146547169e-12,4,"(54.2,108]","35k-75k","primary","2"
"4780","M","U","noneR","M","2","F","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18868,5,"1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1",5,0.113636363636364,51.6196104180346,0.789501270616645,15,"(45.8,54.2]","> 75k","primary","13"
"4781","F","R","allR","H","1","C","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",22614,25,"0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","0","0",25,0.568181818181818,61.8680236375575,0.713122945923898,10,"(54.2,108]","< 35k","secondary","8"
"4782","F","U","noneRorD","H","1","F","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",20015,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,0,54.7576056029766,0.369303922583944,14,"(54.2,108]","> 75k","primary","12"
"4783","M","U","noneRorD","H","1","C","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",17437,10,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","1",10,0.227272727272727,47.7046399649814,0.989796991021429,14,"(45.8,54.2]","< 35k","secondary","12"
"4784","F","R","noneD","H","1","D","A","1","1","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",18631,23,"1","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","1","0","1",23,0.522727272727273,50.971219085139,0.99816449649666,14,"(45.8,54.2]","35k-75k","postsec","12"
"4785","F","U","noneRorD","H","1","C","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18507,4,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1",4,0.0909090909090909,50.6319763624426,0.956507787767865,14,"(45.8,54.2]","< 35k","secondary","12"
"4786","F","R","noneD","M","2","B","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",17141,15,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","0","0","1",15,0.340909090909091,46.8948347559641,0.985593698649315,15,"(45.8,54.2]","< 35k","secondary","13"
"4787","M","D","onlyRorD","M","2","B","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",14846,7,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","1","1","0","1",7,0.5,40.6161085576713,0.630361170479654,10,"(36.7,45.8]","< 35k","secondary","8"
"4788","F","U","noneRorD","M","2","G","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",14064,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,0.0714285714285714,38.4766907419567,0.777073369316519,15,"(36.7,45.8]","> 75k","secondary","13"
"4789","M","R","noneD","M","2","E","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",16902,20,"0","0","0","1","0","0","1","1","0","1","0","1","1","1","0","1","0","1","1","1","0","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","1","0","1","0","1",20,0.454545454545455,46.2409717662508,0.99705212862093,15,"(45.8,54.2]","35k-75k","secondary","13"
"4790","F","D","allD","H","1","E","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",29384,19,"0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","1","1","0","0","1","1","0","1","0","1","1","1","0","0","1","0","1","0","1",19,0.431818181818182,80.3895819654191,0.842598391985159,8,"(54.2,108]","35k-75k","primary","6"
"4791","F","U","noneRorD","H","1","K","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",14036,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1",4,0.105263157894737,38.4000875465091,0.895294683357452,14,"(36.7,45.8]","> 75k","secondary","12"
"4792","F","U","unknown","M","2","F","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",17321,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1,0.125,47.3872838695557,2.9007014654697e-12,3,"(45.8,54.2]","> 75k","secondary","2"
"4793","M","R","onlyRorD","H","1","E","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",20555,10,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","1",10,0.227272727272727,56.2349529437514,0.75449615109755,9,"(54.2,108]","35k-75k","secondary","7"
"4794","F","D","allD","M","2","E","B","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",14020,17,"0","0","0","1","1","0","1","0","0","1","0","0","1","1","0","1","1","0","1","0","0","1","0","1","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","1",17,0.386363636363636,38.3563142919676,0.858705509613463,8,"(36.7,45.8]","35k-75k","primary","6"
"4795","F","U","noneRorD","M","2","E","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",12717,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,0.0714285714285714,34.7915298752462,0.762457827611728,15,"(19.2,36.7]","35k-75k","secondary","13"
"4796","M","D","noneR","M","2","E","A","1","0","B","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","N",16520,18,"0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","0","1","1","0","1","0","0","1","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0","1","0","1",18,0.409090909090909,45.1958853140731,0.983936221993591,15,"(36.7,45.8]","35k-75k","primary","13"
"4797","F","U","unknown","H","1","D","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",14434,14,"0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0",14,0.318181818181818,39.4889472532283,2.90070146547082e-12,4,"(36.7,45.8]","35k-75k","secondary","2"
"4798","F","U","unknown","H","1","F","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18414,18,"0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","1","1","1","1","1","1","1","0","1","1","0","0","0","1","0","0","0","0",18,0.439024390243902,50.3775443204202,2.90070146547083e-12,4,"(45.8,54.2]","> 75k","primary","2"
"4799","F","U","noneD","H","1","I","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",19637,5,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1",5,0.131578947368421,53.7234624644342,0.707062578540158,14,"(45.8,54.2]","> 75k","secondary","12"
"4800","F","D","noneR","M","2","D","D","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",23388,17,"1","1","0","1","1","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","1",17,0.386363636363636,63.9855548260013,0.990352836656875,15,"(54.2,108]","35k-75k","secondary","13"
"4801","F","U","noneRorD","H","1","E","A","1","1","B","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","Y",20244,6,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1",6,0.157894736842105,55.3841103086014,0.915980869376414,14,"(54.2,108]","35k-75k","primary","12"
"4802","F","R","allR","H","1","C","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",16670,19,"0","0","0","1","0","0","1","1","0","0","1","1","1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","1",11,0.423076923076923,45.6062595753994,0.924932858869141,9,"(36.7,45.8]","< 35k","primary","7"
"4803","M","D","allD","M","2","C","D","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",17057,17,"1","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","1","0","1",17,0.386363636363636,46.6650251696214,0.865477246714613,8,"(45.8,54.2]","< 35k","secondary","6"
"4804","F","R","noneD","M","2","E","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",16451,16,"0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1",15,0.428571428571429,45.007113153863,0.984080508513033,15,"(36.7,45.8]","35k-75k","postsec","13"
"4805","M","U","noneRorD","H","1","E","A","1","1","E","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","N",15078,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,0.0769230769230769,41.2508207485227,0.672343652504955,14,"(36.7,45.8]","35k-75k","postsec","12"
"4806","F","D","noneR","M","2","I","A","1","1","E","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","Y",19006,21,"1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","1","1","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1",21,0.477272727272727,51.9971547384548,0.98434296216235,15,"(45.8,54.2]","> 75k","postsec","13"
"4807","M","U","noneRorD","H","1","D","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",15568,10,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1",10,0.3125,42.5913766688553,0.950781380175496,14,"(36.7,45.8]","35k-75k","secondary","12"
"4808","M","U","unknown","H","1","I","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",20423,10,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","0","0","0","1","0","0","0","0",10,0.227272727272727,55.8738235937842,2.90070146546966e-12,3,"(54.2,108]","> 75k","secondary","2"
"4809","M","U","noneRorD","H","1","C","1","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",12230,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,33.4591814401401,0.275248537535352,14,"(19.2,36.7]","< 35k","primary","12"
"4810","M","D","noneR","H","1","E","B","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",14957,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1",2,0.4,40.9197855110528,0.961132374155082,14,"(36.7,45.8]","35k-75k","secondary","12"
"4811","M","R","noneD","H","1","F","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",15558,12,"0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","1",12,0.272727272727273,42.5640183847669,0.990573023308926,14,"(36.7,45.8]","> 75k","primary","12"
"4812","M","R","noneD","H","1","B","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",16012,20,"0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","1",20,0.454545454545455,43.8060844823813,0.997982353800437,14,"(36.7,45.8]","< 35k","primary","12"
"4813","M","R","allR","M","2","D","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",26623,6,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","0","1",6,0.545454545454545,72.8359597286058,0.68295789394685,10,"(54.2,108]","35k-75k","secondary","8"
"4814","M","U","noneRorD","H","1","D","D","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",18000,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,49.2449113591596,0.36514146678859,14,"(45.8,54.2]","35k-75k","secondary","12"
"4815","M","R","allR","M","2","F","A","1","0","E","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","N",16919,20,"0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","1","1","0","1","1","1","1","0","1","1","0","0","1","1","0","1","0","0",20,0.454545454545455,46.2874808492011,0.92528548334532,9,"(45.8,54.2]","> 75k","postsec","7"
"4816","F","R","noneD","M","2","E","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",19363,12,"1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1",12,0.272727272727273,52.9738454804115,0.797185632677228,15,"(45.8,54.2]","35k-75k","secondary","13"
